group,actor,recipient,category,start,stop,duration
GH039910,1,10,none,0,7192,7193
GH039910,1,11,none,0,770,771
GH039910,1,11,quiver,771,819,49
GH039910,1,11,none,820,6158,5339
GH039910,1,11,dart_bite,6159,6199,41
GH039910,1,11,none,6200,7192,993
GH039910,1,12,none,0,7192,7193
GH039910,1,13,none,0,7192,7193
GH039910,1,14,none,0,7191,7192
GH039910,1,2,none,0,7192,7193
GH039910,1,3,none,0,7192,7193
GH039910,1,4,none,0,7192,7193
GH039910,1,5,none,0,7192,7193
GH039910,1,6,none,0,7192,7193
GH039910,1,7,none,0,7190,7191
GH039910,1,8,none,0,7192,7193
GH039910,1,9,none,0,7192,7193
GH039910,10,0,none,0,5682,5683
GH039910,10,0,chase,5683,5765,83
GH039910,10,0,none,5766,7192,1427
GH039910,10,1,none,0,7192,7193
GH039910,10,11,none,0,224,225
GH039910,10,11,approach,225,230,6
GH039910,10,11,frontal_display,231,280,50
GH039910,10,11,approach,281,282,2
GH039910,10,11,none,283,1691,1409
GH039910,10,11,frontal_display,1692,1740,49
GH039910,10,11,none,1741,7192,5452
GH039910,10,12,none,0,7192,7193
GH039910,10,13,none,0,79,80
GH039910,10,13,frontal_display,80,117,38
GH039910,10,13,none,118,4717,4600
GH039910,10,13,frontal_display,4718,4747,30
GH039910,10,13,none,4748,6037,1290
GH039910,10,13,dart_bite,6038,6102,65
GH039910,10,13,frontal_display,6103,6155,53
GH039910,10,13,none,6156,6213,58
GH039910,10,13,dart_bite,6214,6262,49
GH039910,10,13,none,6263,7192,930
GH039910,10,14,none,0,5825,5826
GH039910,10,14,frontal_display,5826,5852,27
GH039910,10,14,none,5853,7191,1339
GH039910,10,2,none,0,7192,7193
GH039910,10,3,none,0,7192,7193
GH039910,10,4,none,0,2306,2307
GH039910,10,4,frontal_display,2307,2318,12
GH039910,10,4,none,2319,2374,56
GH039910,10,4,frontal_display,2375,2376,2
GH039910,10,4,none,2377,7192,4816
GH039910,10,5,none,0,7192,7193
GH039910,10,6,none,0,7192,7193
GH039910,10,7,none,0,5181,5182
GH039910,10,7,frontal_display,5182,5222,41
GH039910,10,7,none,5223,5494,272
GH039910,10,7,chase,5495,5560,66
GH039910,10,7,lateral_display,5561,5654,94
GH039910,10,7,none,5655,7190,1536
GH039910,10,8,none,0,1623,1624
GH039910,10,8,frontal_display,1624,1650,27
GH039910,10,8,none,1651,2523,873
GH039910,10,8,chase,2524,2590,67
GH039910,10,8,none,2591,6509,3919
GH039910,10,8,frontal_display,6510,6547,38
GH039910,10,8,none,6548,7192,645
GH039910,10,9,none,0,7192,7193
GH039910,11,0,none,0,1139,1140
GH039910,11,0,chase,1140,1143,4
GH039910,11,0,none,1144,1161,18
GH039910,11,0,chase,1162,1192,31
GH039910,11,0,none,1193,1200,8
GH039910,11,0,chase,1201,1229,29
GH039910,11,0,none,1230,7192,5963
GH039910,11,1,none,0,728,729
GH039910,11,1,frontal_display,729,782,54
GH039910,11,1,none,783,1034,252
GH039910,11,1,dart_bite,1035,1139,105
GH039910,11,1,none,1140,7192,6053
GH039910,11,10,none,0,1629,1630
GH039910,11,10,frontal_display,1630,1655,26
GH039910,11,10,none,1656,2526,871
GH039910,11,10,chase,2527,2566,40
GH039910,11,10,none,2567,5302,2736
GH039910,11,10,approach,5303,5400,98
GH039910,11,10,none,5401,7192,1792
GH039910,11,12,none,0,2011,2012
GH039910,11,12,chase,2012,2084,73
GH039910,11,12,none,2085,7192,5108
GH039910,11,13,none,0,4714,4715
GH039910,11,13,approach,4715,4796,82
GH039910,11,13,none,4797,7192,2396
GH039910,11,14,none,0,2422,2423
GH039910,11,14,frontal_display,2423,2467,45
GH039910,11,14,none,2468,5541,3074
GH039910,11,14,frontal_display,5542,5600,59
GH039910,11,14,none,5601,5863,263
GH039910,11,14,frontal_display,5864,5866,3
GH039910,11,14,none,5867,7191,1325
GH039910,11,2,none,0,3548,3549
GH039910,11,2,approach,3549,3617,69
GH039910,11,2,none,3618,7192,3575
GH039910,11,3,none,0,7192,7193
GH039910,11,4,none,0,3981,3982
GH039910,11,4,frontal_display,3982,4039,58
GH039910,11,4,none,4040,7192,3153
GH039910,11,5,none,0,7192,7193
GH039910,11,6,none,0,1888,1889
GH039910,11,6,chase,1889,1893,5
GH039910,11,6,none,1894,1976,83
GH039910,11,6,chase,1977,1989,13
GH039910,11,6,none,1990,2799,810
GH039910,11,6,dart_bite,2800,2837,38
GH039910,11,6,none,2838,7192,4355
GH039910,11,7,none,0,5516,5517
GH039910,11,7,chase,5517,5541,25
GH039910,11,7,none,5542,5622,81
GH039910,11,7,chase,5623,5659,37
GH039910,11,7,none,5660,5866,207
GH039910,11,7,chase,5867,5957,91
GH039910,11,7,none,5958,6074,117
GH039910,11,7,chase,6075,6120,46
GH039910,11,7,none,6121,7190,1070
GH039910,11,8,none,0,4796,4797
GH039910,11,8,approach,4797,4804,8
GH039910,11,8,none,4805,7192,2388
GH039910,11,9,none,0,7192,7193
GH039910,12,0,none,0,3464,3465
GH039910,12,0,frontal_display,3465,3509,45
GH039910,12,0,none,3510,3744,235
GH039910,12,0,frontal_display,3745,3787,43
GH039910,12,0,none,3788,3788,1
GH039910,12,0,frontal_display,3789,3822,34
GH039910,12,0,none,3823,3836,14
GH039910,12,0,frontal_display,3837,3882,46
GH039910,12,0,none,3883,7192,3310
GH039910,12,1,none,0,7192,7193
GH039910,12,10,none,0,5010,5011
GH039910,12,10,approach,5011,5035,25
GH039910,12,10,none,5036,7192,2157
GH039910,12,11,none,0,4896,4897
GH039910,12,11,approach,4897,4971,75
GH039910,12,11,chase,4972,5010,39
GH039910,12,11,none,5011,7192,2182
GH039910,12,13,none,0,7192,7193
GH039910,12,14,none,0,7191,7192
GH039910,12,2,none,0,7192,7193
GH039910,12,3,none,0,806,807
GH039910,12,3,frontal_display,807,844,38
GH039910,12,3,none,845,7192,6348
GH039910,12,4,none,0,7192,7193
GH039910,12,5,none,0,7192,7193
GH039910,12,6,none,0,1781,1782
GH039910,12,6,frontal_display,1782,1812,31
GH039910,12,6,none,1813,1828,16
GH039910,12,6,frontal_display,1829,1862,34
GH039910,12,6,none,1863,7192,5330
GH039910,12,7,none,0,7190,7191
GH039910,12,8,none,0,7192,7193
GH039910,12,9,none,0,7192,7193
GH039910,13,0,none,0,7192,7193
GH039910,13,1,none,0,7192,7193
GH039910,13,10,none,0,11,12
GH039910,13,10,dart_bite,12,57,46
GH039910,13,10,none,58,64,7
GH039910,13,10,dart_bite,65,87,23
GH039910,13,10,none,88,1374,1287
GH039910,13,10,frontal_display,1375,1405,31
GH039910,13,10,none,1406,1564,159
GH039910,13,10,dart_bite,1565,1587,23
GH039910,13,10,frontal_display,1588,1625,38
GH039910,13,10,none,1626,2695,1070
GH039910,13,10,dart_bite,2696,2722,27
GH039910,13,10,none,2723,4472,1750
GH039910,13,10,frontal_display,4473,4509,37
GH039910,13,10,none,4510,4688,179
GH039910,13,10,dart_bite,4689,4720,32
GH039910,13,10,none,4721,5595,875
GH039910,13,10,lateral_display,5596,5627,32
GH039910,13,10,none,5628,5989,362
GH039910,13,10,frontal_display,5990,6055,66
GH039910,13,10,none,6056,6152,97
GH039910,13,10,frontal_display,6153,6189,37
GH039910,13,10,none,6190,6195,6
GH039910,13,10,frontal_display,6196,6232,37
GH039910,13,10,none,6233,6248,16
GH039910,13,10,dart_bite,6249,6289,41
GH039910,13,10,none,6290,6329,40
GH039910,13,10,frontal_display,6330,6370,41
GH039910,13,10,none,6371,6373,3
GH039910,13,10,frontal_display,6374,6419,46
GH039910,13,10,none,6420,6426,7
GH039910,13,10,frontal_display,6427,6457,31
GH039910,13,10,lateral_display,6458,6516,59
GH039910,13,10,none,6517,7192,676
GH039910,13,11,none,0,7192,7193
GH039910,13,12,none,0,5021,5022
GH039910,13,12,dart_bite,5022,5057,36
GH039910,13,12,none,5058,5269,212
GH039910,13,12,dart_bite,5270,5292,23
GH039910,13,12,none,5293,7192,1900
GH039910,13,14,none,0,511,512
GH039910,13,14,frontal_display,512,557,46
GH039910,13,14,none,558,3691,3134
GH039910,13,14,approach,3692,3752,61
GH039910,13,14,none,3753,5201,1449
GH039910,13,14,frontal_display,5202,5255,54
GH039910,13,14,none,5256,5851,596
GH039910,13,14,frontal_display,5852,5895,44
GH039910,13,14,none,5896,7191,1296
GH039910,13,2,none,0,7192,7193
GH039910,13,3,none,0,7192,7193
GH039910,13,4,none,0,1198,1199
GH039910,13,4,quiver,1199,1244,46
GH039910,13,4,none,1245,4153,2909
GH039910,13,4,frontal_display,4154,4192,39
GH039910,13,4,none,4193,7192,3000
GH039910,13,5,none,0,7192,7193
GH039910,13,6,none,0,7192,7193
GH039910,13,7,none,0,5095,5096
GH039910,13,7,dart_bite,5096,5112,17
GH039910,13,7,none,5113,5146,34
GH039910,13,7,frontal_display,5147,5184,38
GH039910,13,7,none,5185,5706,522
GH039910,13,7,frontal_display,5707,5741,35
GH039910,13,7,none,5742,7190,1449
GH039910,13,8,none,0,1673,1674
GH039910,13,8,frontal_display,1674,1710,37
GH039910,13,8,none,1711,6638,4928
GH039910,13,8,frontal_display,6639,6664,26
GH039910,13,8,lateral_display,6665,6711,47
GH039910,13,8,none,6712,7192,481
GH039910,13,9,none,0,7192,7193
GH039910,14,0,none,0,7191,7192
GH039910,14,1,none,0,7191,7192
GH039910,14,10,none,0,5836,5837
GH039910,14,10,quiver,5837,5897,61
GH039910,14,10,none,5898,7191,1294
GH039910,14,11,none,0,7191,7192
GH039910,14,12,none,0,1846,1847
GH039910,14,12,dart_bite,1847,1892,46
GH039910,14,12,none,1893,5108,3216
GH039910,14,12,chase,5109,5172,64
GH039910,14,12,none,5173,7191,2019
GH039910,14,13,none,0,526,527
GH039910,14,13,quiver,527,538,12
GH039910,14,13,none,539,596,58
GH039910,14,13,quiver,597,602,6
GH039910,14,13,none,603,7191,6589
GH039910,14,2,none,0,7191,7192
GH039910,14,3,none,0,7191,7192
GH039910,14,4,none,0,2501,2502
GH039910,14,4,frontal_display,2502,2550,49
GH039910,14,4,none,2551,2551,1
GH039910,14,4,lateral_display,2552,2584,33
GH039910,14,4,none,2585,7191,4607
GH039910,14,5,none,0,7191,7192
GH039910,14,6,none,0,1842,1843
GH039910,14,6,frontal_display,1843,1846,4
GH039910,14,6,none,1847,7191,5345
GH039910,14,7,none,0,2276,2277
GH039910,14,7,frontal_display,2277,2360,84
GH039910,14,7,none,2361,2398,38
GH039910,14,7,frontal_display,2399,2429,31
GH039910,14,7,none,2430,5516,3087
GH039910,14,7,chase,5517,5622,106
GH039910,14,7,none,5623,7190,1568
GH039910,14,8,none,0,889,890
GH039910,14,8,approach,890,979,90
GH039910,14,8,none,980,7191,6212
GH039910,14,9,none,0,7191,7192
GH039910,2,0,none,0,7192,7193
GH039910,2,1,none,0,2441,2442
GH039910,2,1,frontal_display,2442,2487,46
GH039910,2,1,none,2488,7192,4705
GH039910,2,10,none,0,7192,7193
GH039910,2,11,none,0,3594,3595
GH039910,2,11,frontal_display,3595,3657,63
GH039910,2,11,none,3658,7192,3535
GH039910,2,12,none,0,1936,1937
GH039910,2,12,frontal_display,1937,2002,66
GH039910,2,12,none,2003,7192,5190
GH039910,2,13,none,0,7192,7193
GH039910,2,14,none,0,7191,7192
GH039910,2,3,none,0,6209,6210
GH039910,2,3,frontal_display,6210,6300,91
GH039910,2,3,none,6301,6373,73
GH039910,2,3,approach,6374,6427,54
GH039910,2,3,none,6428,7101,674
GH039910,2,3,frontal_display,7102,7129,28
GH039910,2,3,none,7130,7192,63
GH039910,2,4,none,0,7192,7193
GH039910,2,5,none,0,7192,7193
GH039910,2,6,none,0,7192,7193
GH039910,2,7,none,0,7190,7191
GH039910,2,8,none,0,7192,7193
GH039910,2,9,none,0,7192,7193
GH039910,3,0,none,0,41,42
GH039910,3,0,frontal_display,42,94,53
GH039910,3,0,none,95,3839,3745
GH039910,3,0,frontal_display,3840,3892,53
GH039910,3,0,none,3893,4066,174
GH039910,3,0,frontal_display,4067,4109,43
GH039910,3,0,none,4110,7192,3083
GH039910,3,1,none,0,7192,7193
GH039910,3,10,none,0,7192,7193
GH039910,3,11,none,0,7192,7193
GH039910,3,12,none,0,7192,7193
GH039910,3,13,none,0,7192,7193
GH039910,3,14,none,0,7191,7192
GH039910,3,2,none,0,7192,7193
GH039910,3,4,none,0,7192,7193
GH039910,3,5,none,0,7192,7193
GH039910,3,6,none,0,7192,7193
GH039910,3,7,none,0,7190,7191
GH039910,3,8,none,0,7192,7193
GH039910,3,9,none,0,7192,7193
GH039910,4,0,none,0,7192,7193
GH039910,4,1,none,0,7192,7193
GH039910,4,10,none,0,7192,7193
GH039910,4,11,none,0,4014,4015
GH039910,4,11,quiver,4015,4074,60
GH039910,4,11,none,4075,4727,653
GH039910,4,11,lateral_display,4728,4767,40
GH039910,4,11,none,4768,7192,2425
GH039910,4,12,none,0,1873,1874
GH039910,4,12,frontal_display,1874,1915,42
GH039910,4,12,none,1916,7192,5277
GH039910,4,13,none,0,1188,1189
GH039910,4,13,frontal_display,1189,1230,42
GH039910,4,13,none,1231,4123,2893
GH039910,4,13,frontal_display,4124,4169,46
GH039910,4,13,none,4170,7192,3023
GH039910,4,14,none,0,2501,2502
GH039910,4,14,lateral_display,2502,2578,77
GH039910,4,14,none,2579,7191,4613
GH039910,4,2,none,0,6016,6017
GH039910,4,2,frontal_display,6017,6058,42
GH039910,4,2,none,6059,7192,1134
GH039910,4,3,none,0,7192,7193
GH039910,4,5,none,0,7192,7193
GH039910,4,6,none,0,1748,1749
GH039910,4,6,frontal_display,1749,1782,34
GH039910,4,6,none,1783,7192,5410
GH039910,4,7,none,0,5816,5817
GH039910,4,7,frontal_display,5817,5840,24
GH039910,4,7,none,5841,7190,1350
GH039910,4,8,none,0,3744,3745
GH039910,4,8,frontal_display,3745,3770,26
GH039910,4,8,none,3771,7192,3422
GH039910,4,9,none,0,7192,7193
GH039910,5,0,none,0,7192,7193
GH039910,5,1,none,0,7192,7193
GH039910,5,10,none,0,7192,7193
GH039910,5,11,none,0,7192,7193
GH039910,5,12,none,0,7192,7193
GH039910,5,13,none,0,7192,7193
GH039910,5,14,none,0,7191,7192
GH039910,5,2,none,0,7192,7193
GH039910,5,3,none,0,7192,7193
GH039910,5,4,none,0,7192,7193
GH039910,5,6,none,0,7192,7193
GH039910,5,7,none,0,7190,7191
GH039910,5,8,none,0,7192,7193
GH039910,5,9,none,0,7192,7193
GH039910,6,0,none,0,7192,7193
GH039910,6,1,none,0,7192,7193
GH039910,6,10,none,0,7192,7193
GH039910,6,11,none,0,2806,2807
GH039910,6,11,quiver,2807,2859,53
GH039910,6,11,none,2860,4601,1742
GH039910,6,11,quiver,4602,4662,61
GH039910,6,11,none,4663,7192,2530
GH039910,6,12,none,0,7192,7193
GH039910,6,13,none,0,7192,7193
GH039910,6,14,none,0,7191,7192
GH039910,6,2,none,0,7192,7193
GH039910,6,3,none,0,7192,7193
GH039910,6,4,none,0,7192,7193
GH039910,6,5,none,0,7192,7193
GH039910,6,7,none,0,7190,7191
GH039910,6,8,none,0,7192,7193
GH039910,6,9,none,0,7192,7193
GH039910,7,0,none,0,7190,7191
GH039910,7,1,none,0,7190,7191
GH039910,7,10,none,0,7190,7191
GH039910,7,11,none,0,6114,6115
GH039910,7,11,quiver,6115,6177,63
GH039910,7,11,none,6178,7190,1013
GH039910,7,12,none,0,7190,7191
GH039910,7,13,none,0,7190,7191
GH039910,7,14,none,0,7190,7191
GH039910,7,2,none,0,7190,7191
GH039910,7,3,none,0,6198,6199
GH039910,7,3,frontal_display,6199,6237,39
GH039910,7,3,none,6238,7190,953
GH039910,7,4,none,0,7190,7191
GH039910,7,5,none,0,7190,7191
GH039910,7,6,none,0,7190,7191
GH039910,7,8,none,0,7190,7191
GH039910,7,9,none,0,7190,7191
GH039910,8,0,none,0,7192,7193
GH039910,8,1,none,0,7192,7193
GH039910,8,10,none,0,1516,1517
GH039910,8,10,chase,1517,1537,21
GH039910,8,10,none,1538,1617,80
GH039910,8,10,chase,1618,1622,5
GH039910,8,10,none,1623,2589,967
GH039910,8,10,frontal_display,2590,2641,52
GH039910,8,10,none,2642,4579,1938
GH039910,8,10,frontal_display,4580,4623,44
GH039910,8,10,chase,4624,4714,91
GH039910,8,10,none,4715,6389,1675
GH039910,8,10,frontal_display,6390,6505,116
GH039910,8,10,none,6506,7192,687
GH039910,8,11,none,0,7192,7193
GH039910,8,12,none,0,7192,7193
GH039910,8,13,none,0,1699,1700
GH039910,8,13,dart_bite,1700,1752,53
GH039910,8,13,none,1753,6594,4842
GH039910,8,13,frontal_display,6595,6649,55
GH039910,8,13,none,6650,7192,543
GH039910,8,14,none,0,7191,7192
GH039910,8,2,none,0,7192,7193
GH039910,8,3,none,0,7192,7193
GH039910,8,4,none,0,7192,7193
GH039910,8,5,none,0,7192,7193
GH039910,8,6,none,0,7192,7193
GH039910,8,7,none,0,7190,7191
GH039910,8,9,none,0,3441,3442
GH039910,8,9,dart_bite,3442,3487,46
GH039910,8,9,none,3488,4869,1382
GH039910,8,9,dart_bite,4870,4900,31
GH039910,8,9,none,4901,4918,18
GH039910,8,9,dart_bite,4919,4919,1
GH039910,8,9,none,4920,4947,28
GH039910,8,9,dart_bite,4948,4979,32
GH039910,8,9,none,4980,4986,7
GH039910,8,9,dart_bite,4987,5017,31
GH039910,8,9,none,5018,5086,69
GH039910,8,9,frontal_display,5087,5124,38
GH039910,8,9,none,5125,7192,2068
GH039910,9,0,none,0,7192,7193
GH039910,9,1,none,0,7192,7193
GH039910,9,10,none,0,7192,7193
GH039910,9,11,none,0,3055,3056
GH039910,9,11,frontal_display,3056,3112,57
GH039910,9,11,none,3113,7192,4080
GH039910,9,12,none,0,7192,7193
GH039910,9,13,none,0,7192,7193
GH039910,9,14,none,0,7191,7192
GH039910,9,2,none,0,7192,7193
GH039910,9,3,none,0,7192,7193
GH039910,9,4,none,0,7192,7193
GH039910,9,5,none,0,7192,7193
GH039910,9,6,none,0,7192,7193
GH039910,9,7,none,0,7190,7191
GH039910,9,8,none,0,2381,2382
GH039910,9,8,dart_bite,2382,2412,31
GH039910,9,8,none,2413,3031,619
GH039910,9,8,quiver,3032,3055,24
GH039910,9,8,none,3056,3112,57
GH039910,9,8,quiver,3113,3117,5
GH039910,9,8,none,3118,3468,351
GH039910,9,8,dart_bite,3469,3522,54
GH039910,9,8,none,3523,4918,1396
GH039910,9,8,quiver,4919,5077,159
GH039910,9,8,none,5078,5088,11
GH039910,9,8,dart_bite,5089,5137,49
GH039910,9,8,none,5138,7192,2055
GH039931,1,10,none,0,21209,21210
GH039931,1,11,none,0,21209,21210
GH039931,1,12,none,0,20395,20396
GH039931,1,13,none,0,21209,21210
GH039931,1,14,none,0,978,979
GH039931,1,14,quiver,979,1099,121
GH039931,1,14,none,1100,3933,2834
GH039931,1,14,frontal_display,3934,4032,99
GH039931,1,14,none,4033,8799,4767
GH039931,1,14,approach,8800,8873,74
GH039931,1,14,quiver,8874,8894,21
GH039931,1,14,none,8895,21209,12315
GH039931,1,15,none,0,21209,21210
GH039931,1,2,none,0,21209,21210
GH039931,1,3,none,0,21209,21210
GH039931,1,4,none,0,21209,21210
GH039931,1,5,none,0,20184,20185
GH039931,1,6,none,0,898,899
GH039931,1,6,frontal_display,899,972,74
GH039931,1,6,none,973,2624,1652
GH039931,1,6,frontal_display,2625,2752,128
GH039931,1,6,none,2753,21209,18457
GH039931,1,7,none,0,21209,21210
GH039931,1,8,none,0,21209,21210
GH039931,1,9,none,0,21209,21210
GH039931,10,1,none,0,21209,21210
GH039931,10,11,none,0,21209,21210
GH039931,10,12,none,0,20395,20396
GH039931,10,13,none,0,21209,21210
GH039931,10,14,none,0,21209,21210
GH039931,10,15,none,0,21209,21210
GH039931,10,2,none,0,21209,21210
GH039931,10,3,none,0,21209,21210
GH039931,10,4,none,0,21209,21210
GH039931,10,5,none,0,20184,20185
GH039931,10,6,none,0,21209,21210
GH039931,10,7,none,0,21209,21210
GH039931,10,8,none,0,10325,10326
GH039931,10,8,frontal_display,10326,10367,42
GH039931,10,8,none,10368,10404,37
GH039931,10,8,frontal_display,10405,10482,78
GH039931,10,8,none,10483,21209,10727
GH039931,10,9,none,0,21209,21210
GH039931,11,1,none,0,21209,21210
GH039931,11,10,none,0,21209,21210
GH039931,11,12,none,0,20395,20396
GH039931,11,13,none,0,21209,21210
GH039931,11,14,none,0,8986,8987
GH039931,11,14,frontal_display,8987,9039,53
GH039931,11,14,none,9040,9114,75
GH039931,11,14,lateral_display,9115,9184,70
GH039931,11,14,none,9185,9190,6
GH039931,11,14,frontal_display,9191,9237,47
GH039931,11,14,none,9238,21209,11972
GH039931,11,15,none,0,3146,3147
GH039931,11,15,frontal_display,3147,3210,64
GH039931,11,15,none,3211,6016,2806
GH039931,11,15,frontal_display,6017,6050,34
GH039931,11,15,none,6051,21209,15159
GH039931,11,2,none,0,298,299
GH039931,11,2,approach,299,357,59
GH039931,11,2,none,358,4552,4195
GH039931,11,2,dart_bite,4553,4582,30
GH039931,11,2,none,4583,7529,2947
GH039931,11,2,dart_bite,7530,7557,28
GH039931,11,2,none,7558,9741,2184
GH039931,11,2,dart_bite,9742,9748,7
GH039931,11,2,none,9749,9759,11
GH039931,11,2,dart_bite,9760,9790,31
GH039931,11,2,none,9791,9873,83
GH039931,11,2,dart_bite,9874,9875,2
GH039931,11,2,none,9876,10657,782
GH039931,11,2,frontal_display,10658,10677,20
GH039931,11,2,none,10678,21209,10532
GH039931,11,3,none,0,21209,21210
GH039931,11,4,none,0,43,44
GH039931,11,4,frontal_display,44,81,38
GH039931,11,4,none,82,21209,21128
GH039931,11,5,none,0,20184,20185
GH039931,11,6,none,0,21209,21210
GH039931,11,7,none,0,21209,21210
GH039931,11,8,none,0,971,972
GH039931,11,8,lateral_display,972,1064,93
GH039931,11,8,none,1065,9306,8242
GH039931,11,8,approach,9307,9374,68
GH039931,11,8,none,9375,9535,161
GH039931,11,8,approach,9536,9610,75
GH039931,11,8,none,9611,21209,11599
GH039931,11,9,none,0,1281,1282
GH039931,11,9,frontal_display,1282,1319,38
GH039931,11,9,none,1320,1373,54
GH039931,11,9,dart_bite,1374,1404,31
GH039931,11,9,none,1405,1456,52
GH039931,11,9,dart_bite,1457,1487,31
GH039931,11,9,none,1488,21209,19722
GH039931,12,1,none,0,20395,20396
GH039931,12,10,none,0,20395,20396
GH039931,12,11,none,0,20395,20396
GH039931,12,13,none,0,20395,20396
GH039931,12,14,none,0,20395,20396
GH039931,12,15,none,0,20395,20396
GH039931,12,2,none,0,20395,20396
GH039931,12,3,none,0,20395,20396
GH039931,12,4,none,0,20395,20396
GH039931,12,5,none,0,20184,20185
GH039931,12,6,none,0,20395,20396
GH039931,12,7,none,0,20395,20396
GH039931,12,8,none,0,20395,20396
GH039931,12,9,none,0,20395,20396
GH039931,13,1,none,0,21209,21210
GH039931,13,10,none,0,21209,21210
GH039931,13,11,none,0,21209,21210
GH039931,13,12,none,0,20395,20396
GH039931,13,14,none,0,21209,21210
GH039931,13,15,none,0,21209,21210
GH039931,13,2,none,0,21209,21210
GH039931,13,3,none,0,21209,21210
GH039931,13,4,none,0,21209,21210
GH039931,13,5,none,0,20184,20185
GH039931,13,6,none,0,21209,21210
GH039931,13,7,none,0,21209,21210
GH039931,13,8,none,0,21209,21210
GH039931,13,9,none,0,21209,21210
GH039931,14,1,none,0,911,912
GH039931,14,1,frontal_display,912,1077,166
GH039931,14,1,none,1078,5146,4069
GH039931,14,1,approach,5147,5201,55
GH039931,14,1,none,5202,10579,5378
GH039931,14,1,approach,10580,10670,91
GH039931,14,1,none,10671,21209,10539
GH039931,14,10,none,0,21209,21210
GH039931,14,11,none,0,3373,3374
GH039931,14,11,frontal_display,3374,3374,1
GH039931,14,11,none,3375,3425,51
GH039931,14,11,frontal_display,3426,3428,3
GH039931,14,11,none,3429,3675,247
GH039931,14,11,frontal_display,3676,3714,39
GH039931,14,11,none,3715,8918,5204
GH039931,14,11,frontal_display,8919,8978,60
GH039931,14,11,none,8979,21209,12231
GH039931,14,12,none,0,4,5
GH039931,14,12,chase,5,87,83
GH039931,14,12,none,88,20395,20308
GH039931,14,13,none,0,5201,5202
GH039931,14,13,approach,5202,5281,80
GH039931,14,13,none,5282,21209,15928
GH039931,14,15,none,0,3374,3375
GH039931,14,15,frontal_display,3375,3425,51
GH039931,14,15,none,3426,4706,1281
GH039931,14,15,dart_bite,4707,4752,46
GH039931,14,15,none,4753,6019,1267
GH039931,14,15,dart_bite,6020,6095,76
GH039931,14,15,none,6096,6836,741
GH039931,14,15,frontal_display,6837,6904,68
GH039931,14,15,none,6905,9396,2492
GH039931,14,15,dart_bite,9397,9459,63
GH039931,14,15,none,9460,21209,11750
GH039931,14,2,none,0,21209,21210
GH039931,14,3,none,0,21209,21210
GH039931,14,4,none,0,21209,21210
GH039931,14,5,none,0,20184,20185
GH039931,14,6,none,0,1386,1387
GH039931,14,6,dart_bite,1387,1457,71
GH039931,14,6,none,1458,6963,5506
GH039931,14,6,dart_bite,6964,7012,49
GH039931,14,6,none,7013,21209,14197
GH039931,14,7,none,0,21209,21210
GH039931,14,8,none,0,21209,21210
GH039931,14,9,none,0,21209,21210
GH039931,15,1,none,0,9576,9577
GH039931,15,1,lateral_display,9577,9662,86
GH039931,15,1,none,9663,21209,11547
GH039931,15,10,none,0,21209,21210
GH039931,15,11,none,0,3146,3147
GH039931,15,11,lateral_display,3147,3211,65
GH039931,15,11,none,3212,3373,162
GH039931,15,11,frontal_display,3374,3457,84
GH039931,15,11,none,3458,21209,17752
GH039931,15,12,chase,0,74,75
GH039931,15,12,none,75,20395,20321
GH039931,15,13,none,0,21209,21210
GH039931,15,14,none,0,1868,1869
GH039931,15,14,dart_bite,1869,1910,42
GH039931,15,14,none,1911,4743,2833
GH039931,15,14,quiver,4744,4834,91
GH039931,15,14,none,4835,6076,1242
GH039931,15,14,quiver,6077,6222,146
GH039931,15,14,none,6223,9441,3219
GH039931,15,14,quiver,9442,9508,67
GH039931,15,14,none,9509,21209,11701
GH039931,15,2,none,0,21209,21210
GH039931,15,3,none,0,21209,21210
GH039931,15,4,none,0,21209,21210
GH039931,15,5,none,0,20184,20185
GH039931,15,6,none,0,10668,10669
GH039931,15,6,frontal_display,10669,10788,120
GH039931,15,6,none,10789,21209,10421
GH039931,15,7,none,0,21209,21210
GH039931,15,8,none,0,21209,21210
GH039931,15,9,none,0,21209,21210
GH039931,2,1,none,0,21209,21210
GH039931,2,10,none,0,5851,5852
GH039931,2,10,frontal_display,5852,5904,53
GH039931,2,10,none,5905,21209,15305
GH039931,2,11,none,0,334,335
GH039931,2,11,lateral_display,335,366,32
GH039931,2,11,none,367,501,135
GH039931,2,11,dart_bite,502,577,76
GH039931,2,11,none,578,653,76
GH039931,2,11,frontal_display,654,692,39
GH039931,2,11,none,693,1055,363
GH039931,2,11,lateral_display,1056,1117,62
GH039931,2,11,none,1118,4581,3464
GH039931,2,11,dart_bite,4582,4610,29
GH039931,2,11,none,4611,7553,2943
GH039931,2,11,dart_bite,7554,7572,19
GH039931,2,11,none,7573,7586,14
GH039931,2,11,dart_bite,7587,7625,39
GH039931,2,11,none,7626,7643,18
GH039931,2,11,dart_bite,7644,7670,27
GH039931,2,11,none,7671,7836,166
GH039931,2,11,dart_bite,7837,7865,29
GH039931,2,11,none,7866,9784,1919
GH039931,2,11,dart_bite,9785,9810,26
GH039931,2,11,none,9811,9964,154
GH039931,2,11,dart_bite,9965,10003,39
GH039931,2,11,none,10004,10008,5
GH039931,2,11,dart_bite,10009,10010,2
GH039931,2,11,none,10011,10646,636
GH039931,2,11,lateral_display,10647,10722,76
GH039931,2,11,none,10723,21209,10487
